Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,Value,NumericValue,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28120207,MALARIA_TOTAL_CASES,COUNTRY,CRI,YEAR,2014,6,6,2022-02-10T12:40:16Z,2014,01-01-14,31-12-14
28120208,MALARIA_TOTAL_CASES,COUNTRY,CRI,YEAR,2015,8,8,2022-02-10T12:40:16Z,2015,01-01-15,31-12-15
28120209,MALARIA_TOTAL_CASES,COUNTRY,CRI,YEAR,2016,13,13,2022-02-10T12:40:16Z,2016,01-01-16,31-12-16
28120210,MALARIA_TOTAL_CASES,COUNTRY,CRI,YEAR,2017,25,25,2022-02-10T12:40:16Z,2017,01-01-17,31-12-17
28120211,MALARIA_TOTAL_CASES,COUNTRY,CRI,YEAR,2018,108,108,2022-02-10T12:40:16Z,2018,01-01-18,31-12-18
28120212,MALARIA_TOTAL_CASES,COUNTRY,CRI,YEAR,2019,145,145,2022-02-10T12:40:16Z,2019,01-01-19,31-12-19
28120213,MALARIA_TOTAL_CASES,COUNTRY,CRI,YEAR,2020,141,141,2022-02-10T12:40:16Z,2020,01-01-20,31-12-20
28120214,MALARIA_TOTAL_CASES,COUNTRY,DOM,YEAR,2010,2 482,2482,2022-02-10T12:40:16Z,2010,01-01-10,31-12-10
28120215,MALARIA_TOTAL_CASES,COUNTRY,DOM,YEAR,2011,1 616,1616,2022-02-10T12:40:16Z,2011,01-01-11,31-12-11
28120216,MALARIA_TOTAL_CASES,COUNTRY,DOM,YEAR,2012,952,952,2022-02-10T12:40:16Z,2012,01-01-12,31-12-12
28120217,MALARIA_TOTAL_CASES,COUNTRY,DOM,YEAR,2013,579,579,2022-02-10T12:40:16Z,2013,01-01-13,31-12-13
28120218,MALARIA_TOTAL_CASES,COUNTRY,DOM,YEAR,2014,496,496,2022-02-10T12:40:16Z,2014,01-01-14,31-12-14
28120219,MALARIA_TOTAL_CASES,COUNTRY,DOM,YEAR,2015,661,661,2022-02-10T12:40:16Z,2015,01-01-15,31-12-15
28120220,MALARIA_TOTAL_CASES,COUNTRY,DOM,YEAR,2016,755,755,2022-02-10T12:40:16Z,2016,01-01-16,31-12-16
28120221,MALARIA_TOTAL_CASES,COUNTRY,DOM,YEAR,2017,398,398,2022-02-10T12:40:16Z,2017,01-01-17,31-12-17
28120222,MALARIA_TOTAL_CASES,COUNTRY,DOM,YEAR,2018,484,484,2022-02-10T12:40:16Z,2018,01-01-18,31-12-18
28120223,MALARIA_TOTAL_CASES,COUNTRY,DOM,YEAR,2019,1 314,1314,2022-02-10T12:40:16Z,2019,01-01-19,31-12-19
28120224,MALARIA_TOTAL_CASES,COUNTRY,DOM,YEAR,2020,829,829,2022-02-10T12:40:16Z,2020,01-01-20,31-12-20
28120225,MALARIA_TOTAL_CASES,COUNTRY,ECU,YEAR,2010,1 888,1888,2022-02-10T12:40:16Z,2010,01-01-10,31-12-10
28120226,MALARIA_TOTAL_CASES,COUNTRY,ECU,YEAR,2011,1 232,1232,2022-02-10T12:40:16Z,2011,01-01-11,31-12-11
28120227,MALARIA_TOTAL_CASES,COUNTRY,ECU,YEAR,2012,558,558,2022-02-10T12:40:16Z,2012,01-01-12,31-12-12
28120228,MALARIA_TOTAL_CASES,COUNTRY,ECU,YEAR,2013,378,378,2022-02-10T12:40:16Z,2013,01-01-13,31-12-13
28120229,MALARIA_TOTAL_CASES,COUNTRY,ECU,YEAR,2014,242,242,2022-02-10T12:40:16Z,2014,01-01-14,31-12-14
28120230,MALARIA_TOTAL_CASES,COUNTRY,ECU,YEAR,2015,686,686,2022-02-10T12:40:16Z,2015,01-01-15,31-12-15
28120231,MALARIA_TOTAL_CASES,COUNTRY,ECU,YEAR,2016,1 424,1424,2022-02-10T12:40:16Z,2016,01-01-16,31-12-16
28120232,MALARIA_TOTAL_CASES,COUNTRY,ECU,YEAR,2017,1 380,1380,2022-02-10T12:40:16Z,2017,01-01-17,31-12-17
28120233,MALARIA_TOTAL_CASES,COUNTRY,ECU,YEAR,2018,1 806,1806,2022-02-10T12:40:16Z,2018,01-01-18,31-12-18
28120234,MALARIA_TOTAL_CASES,COUNTRY,ECU,YEAR,2019,1 909,1909,2022-02-10T12:40:16Z,2019,01-01-19,31-12-19
28120235,MALARIA_TOTAL_CASES,COUNTRY,ECU,YEAR,2020,2 001,2001,2022-02-10T12:40:16Z,2020,01-01-20,31-12-20
28120236,MALARIA_TOTAL_CASES,COUNTRY,GTM,YEAR,2010,7 384,7384,2022-02-10T12:40:16Z,2010,01-01-10,31-12-10
28120237,MALARIA_TOTAL_CASES,COUNTRY,GTM,YEAR,2011,6 817,6817,2022-02-10T12:40:16Z,2011,01-01-11,31-12-11
28120238,MALARIA_TOTAL_CASES,COUNTRY,GTM,YEAR,2012,5 346,5346,2022-02-10T12:40:16Z,2012,01-01-12,31-12-12
28120239,MALARIA_TOTAL_CASES,COUNTRY,GTM,YEAR,2013,6 214,6214,2022-02-10T12:40:16Z,2013,01-01-13,31-12-13
28120240,MALARIA_TOTAL_CASES,COUNTRY,GTM,YEAR,2014,4 931,4931,2022-02-10T12:40:16Z,2014,01-01-14,31-12-14
28120241,MALARIA_TOTAL_CASES,COUNTRY,GTM,YEAR,2015,5 540,5540,2022-02-10T12:40:16Z,2015,01-01-15,31-12-15
28120242,MALARIA_TOTAL_CASES,COUNTRY,GTM,YEAR,2016,5 001,5001,2022-02-10T12:40:16Z,2016,01-01-16,31-12-16
28120243,MALARIA_TOTAL_CASES,COUNTRY,GTM,YEAR,2017,4 124,4124,2022-02-10T12:40:16Z,2017,01-01-17,31-12-17
28120244,MALARIA_TOTAL_CASES,COUNTRY,GTM,YEAR,2018,3 021,3021,2022-02-10T12:40:16Z,2018,01-01-18,31-12-18
28120245,MALARIA_TOTAL_CASES,COUNTRY,GTM,YEAR,2019,2 072,2072,2022-02-10T12:40:16Z,2019,01-01-19,31-12-19
28120246,MALARIA_TOTAL_CASES,COUNTRY,GTM,YEAR,2020,1 058,1058,2022-02-10T12:40:16Z,2020,01-01-20,31-12-20
28120247,MALARIA_TOTAL_CASES,COUNTRY,GUY,YEAR,2010,22 935,22935,2022-02-10T12:40:16Z,2010,01-01-10,31-12-10
28120248,MALARIA_TOTAL_CASES,COUNTRY,GUY,YEAR,2011,29 471,29471,2022-02-10T12:40:16Z,2011,01-01-11,31-12-11
28120249,MALARIA_TOTAL_CASES,COUNTRY,GUY,YEAR,2012,31 601,31601,2022-02-10T12:40:16Z,2012,01-01-12,31-12-12
28120250,MALARIA_TOTAL_CASES,COUNTRY,GUY,YEAR,2013,31 479,31479,2022-02-10T12:40:16Z,2013,01-01-13,31-12-13
28120251,MALARIA_TOTAL_CASES,COUNTRY,GUY,YEAR,2014,12 354,12354,2022-02-10T12:40:16Z,2014,01-01-14,31-12-14
28120252,MALARIA_TOTAL_CASES,COUNTRY,GUY,YEAR,2015,9 984,9984,2022-02-10T12:40:16Z,2015,01-01-15,31-12-15
28120253,MALARIA_TOTAL_CASES,COUNTRY,GUY,YEAR,2016,11 108,11108,2022-02-10T12:40:16Z,2016,01-01-16,31-12-16
28120254,MALARIA_TOTAL_CASES,COUNTRY,GUY,YEAR,2017,13 936,13936,2022-02-10T12:40:16Z,2017,01-01-17,31-12-17
28120255,MALARIA_TOTAL_CASES,COUNTRY,GUY,YEAR,2018,17 038,17038,2022-02-10T12:40:16Z,2018,01-01-18,31-12-18
28120256,MALARIA_TOTAL_CASES,COUNTRY,GUY,YEAR,2019,18 826,18826,2022-02-10T12:40:16Z,2019,01-01-19,31-12-19
28120257,MALARIA_TOTAL_CASES,COUNTRY,GUY,YEAR,2020,17 230,17230,2022-02-10T12:40:17Z,2020,01-01-20,31-12-20
28120258,MALARIA_TOTAL_CASES,COUNTRY,HND,YEAR,2010,9 745,9745,2022-02-10T12:40:17Z,2010,01-01-10,31-12-10
28120259,MALARIA_TOTAL_CASES,COUNTRY,HND,YEAR,2011,7 618,7618,2022-02-10T12:40:17Z,2011,01-01-11,31-12-11
28120260,MALARIA_TOTAL_CASES,COUNTRY,HND,YEAR,2012,6 439,6439,2022-02-10T12:40:17Z,2012,01-01-12,31-12-12
28120261,MALARIA_TOTAL_CASES,COUNTRY,HND,YEAR,2013,5 364,5364,2022-02-10T12:40:17Z,2013,01-01-13,31-12-13
28120262,MALARIA_TOTAL_CASES,COUNTRY,HND,YEAR,2014,3 380,3380,2022-02-10T12:40:17Z,2014,01-01-14,31-12-14
28120263,MALARIA_TOTAL_CASES,COUNTRY,HND,YEAR,2015,3 555,3555,2022-02-10T12:40:17Z,2015,01-01-15,31-12-15
28120264,MALARIA_TOTAL_CASES,COUNTRY,HND,YEAR,2016,4 097,4097,2022-02-10T12:40:17Z,2016,01-01-16,31-12-16
28120265,MALARIA_TOTAL_CASES,COUNTRY,HND,YEAR,2017,1 283,1283,2022-02-10T12:40:17Z,2017,01-01-17,31-12-17
28120266,MALARIA_TOTAL_CASES,COUNTRY,HND,YEAR,2018,653,653,2022-02-10T12:40:17Z,2018,01-01-18,31-12-18
28120267,MALARIA_TOTAL_CASES,COUNTRY,HND,YEAR,2019,391,391,2022-02-10T12:40:17Z,2019,01-01-19,31-12-19
28120268,MALARIA_TOTAL_CASES,COUNTRY,HND,YEAR,2020,913,913,2022-02-10T12:40:17Z,2020,01-01-20,31-12-20
28120269,MALARIA_TOTAL_CASES,COUNTRY,HTI,YEAR,2010,84 153,84153,2022-02-10T12:40:17Z,2010,01-01-10,31-12-10
28120270,MALARIA_TOTAL_CASES,COUNTRY,HTI,YEAR,2011,34 350,34350,2022-02-10T12:40:17Z,2011,01-01-11,31-12-11
28120271,MALARIA_TOTAL_CASES,COUNTRY,HTI,YEAR,2012,27 866,27866,2022-02-10T12:40:17Z,2012,01-01-12,31-12-12
28120272,MALARIA_TOTAL_CASES,COUNTRY,HTI,YEAR,2013,26 543,26543,2022-02-10T12:40:17Z,2013,01-01-13,31-12-13
28120273,MALARIA_TOTAL_CASES,COUNTRY,HTI,YEAR,2014,17 696,17696,2022-02-10T12:40:17Z,2014,01-01-14,31-12-14
28120274,MALARIA_TOTAL_CASES,COUNTRY,HTI,YEAR,2015,17 583,17583,2022-02-10T12:40:17Z,2015,01-01-15,31-12-15
28120275,MALARIA_TOTAL_CASES,COUNTRY,HTI,YEAR,2016,21 430,21430,2022-02-10T12:40:17Z,2016,01-01-16,31-12-16
28120276,MALARIA_TOTAL_CASES,COUNTRY,HTI,YEAR,2017,19 135,19135,2022-02-10T12:40:17Z,2017,01-01-17,31-12-17
28120277,MALARIA_TOTAL_CASES,COUNTRY,HTI,YEAR,2018,8 828,8828,2022-02-10T12:40:17Z,2018,01-01-18,31-12-18
28120278,MALARIA_TOTAL_CASES,COUNTRY,HTI,YEAR,2019,10 687,10687,2022-02-10T12:40:17Z,2019,01-01-19,31-12-19
28120279,MALARIA_TOTAL_CASES,COUNTRY,HTI,YEAR,2020,22 987,22987,2022-02-10T12:40:17Z,2020,01-01-20,31-12-20
28120280,MALARIA_TOTAL_CASES,COUNTRY,MEX,YEAR,2010,1 233,1233,2022-02-10T12:40:17Z,2010,01-01-10,31-12-10
28120281,MALARIA_TOTAL_CASES,COUNTRY,MEX,YEAR,2011,1 130,1130,2022-02-10T12:40:17Z,2011,01-01-11,31-12-11
28120282,MALARIA_TOTAL_CASES,COUNTRY,MEX,YEAR,2012,842,842,2022-02-10T12:40:17Z,2012,01-01-12,31-12-12
28120283,MALARIA_TOTAL_CASES,COUNTRY,MEX,YEAR,2013,499,499,2022-02-10T12:40:17Z,2013,01-01-13,31-12-13
28120284,MALARIA_TOTAL_CASES,COUNTRY,MEX,YEAR,2014,666,666,2022-02-10T12:40:17Z,2014,01-01-14,31-12-14
28120285,MALARIA_TOTAL_CASES,COUNTRY,MEX,YEAR,2015,551,551,2022-02-10T12:40:17Z,2015,01-01-15,31-12-15
28120286,MALARIA_TOTAL_CASES,COUNTRY,MEX,YEAR,2016,596,596,2022-02-10T12:40:17Z,2016,01-01-16,31-12-16
28120287,MALARIA_TOTAL_CASES,COUNTRY,MEX,YEAR,2017,765,765,2022-02-10T12:40:17Z,2017,01-01-17,31-12-17
28120288,MALARIA_TOTAL_CASES,COUNTRY,MEX,YEAR,2018,826,826,2022-02-10T12:40:17Z,2018,01-01-18,31-12-18
28120289,MALARIA_TOTAL_CASES,COUNTRY,MEX,YEAR,2019,641,641,2022-02-10T12:40:17Z,2019,01-01-19,31-12-19
28120290,MALARIA_TOTAL_CASES,COUNTRY,MEX,YEAR,2020,369,369,2022-02-10T12:40:17Z,2020,01-01-20,31-12-20
28120291,MALARIA_TOTAL_CASES,COUNTRY,NIC,YEAR,2010,692,692,2022-02-10T12:40:17Z,2010,01-01-10,31-12-10
28120292,MALARIA_TOTAL_CASES,COUNTRY,NIC,YEAR,2011,925,925,2022-02-10T12:40:17Z,2011,01-01-11,31-12-11
28120293,MALARIA_TOTAL_CASES,COUNTRY,NIC,YEAR,2012,1 235,1235,2022-02-10T12:40:17Z,2012,01-01-12,31-12-12
28120294,MALARIA_TOTAL_CASES,COUNTRY,NIC,YEAR,2013,1 196,1196,2022-02-10T12:40:17Z,2013,01-01-13,31-12-13
28120295,MALARIA_TOTAL_CASES,COUNTRY,NIC,YEAR,2014,1 163,1163,2022-02-10T12:40:17Z,2014,01-01-14,31-12-14
28120296,MALARIA_TOTAL_CASES,COUNTRY,NIC,YEAR,2015,2 308,2308,2022-02-10T12:40:17Z,2015,01-01-15,31-12-15
28120297,MALARIA_TOTAL_CASES,COUNTRY,NIC,YEAR,2016,6 284,6284,2022-02-10T12:40:17Z,2016,01-01-16,31-12-16
28120298,MALARIA_TOTAL_CASES,COUNTRY,NIC,YEAR,2017,10 952,10952,2022-02-10T12:40:17Z,2017,01-01-17,31-12-17
28120299,MALARIA_TOTAL_CASES,COUNTRY,NIC,YEAR,2018,15 934,15934,2022-02-10T12:40:17Z,2018,01-01-18,31-12-18
28120300,MALARIA_TOTAL_CASES,COUNTRY,NIC,YEAR,2019,13 226,13226,2022-02-10T12:40:17Z,2019,01-01-19,31-12-19
28120301,MALARIA_TOTAL_CASES,COUNTRY,NIC,YEAR,2020,31 763,31763,2022-02-10T12:40:17Z,2020,01-01-20,31-12-20
28120302,MALARIA_TOTAL_CASES,COUNTRY,PAN,YEAR,2010,418,418,2022-02-10T12:40:17Z,2010,01-01-10,31-12-10
28120303,MALARIA_TOTAL_CASES,COUNTRY,PAN,YEAR,2011,354,354,2022-02-10T12:40:17Z,2011,01-01-11,31-12-11
28120304,MALARIA_TOTAL_CASES,COUNTRY,PAN,YEAR,2012,844,844,2022-02-10T12:40:17Z,2012,01-01-12,31-12-12
28120305,MALARIA_TOTAL_CASES,COUNTRY,PAN,YEAR,2013,705,705,2022-02-10T12:40:17Z,2013,01-01-13,31-12-13
28120306,MALARIA_TOTAL_CASES,COUNTRY,PAN,YEAR,2014,874,874,2022-02-10T12:40:17Z,2014,01-01-14,31-12-14
28120307,MALARIA_TOTAL_CASES,COUNTRY,PAN,YEAR,2015,562,562,2022-02-10T12:40:17Z,2015,01-01-15,31-12-15
28120308,MALARIA_TOTAL_CASES,COUNTRY,PAN,YEAR,2016,811,811,2022-02-10T12:40:17Z,2016,01-01-16,31-12-16
28120309,MALARIA_TOTAL_CASES,COUNTRY,PAN,YEAR,2017,689,689,2022-02-10T12:40:17Z,2017,01-01-17,31-12-17
28120310,MALARIA_TOTAL_CASES,COUNTRY,PAN,YEAR,2018,715,715,2022-02-10T12:40:17Z,2018,01-01-18,31-12-18
28120311,MALARIA_TOTAL_CASES,COUNTRY,PAN,YEAR,2019,1 597,1597,2022-02-10T12:40:17Z,2019,01-01-19,31-12-19
28120312,MALARIA_TOTAL_CASES,COUNTRY,PAN,YEAR,2020,2 203,2203,2022-02-10T12:40:17Z,2020,01-01-20,31-12-20
28120313,MALARIA_TOTAL_CASES,COUNTRY,PER,YEAR,2010,31 545,31545,2022-02-10T12:40:17Z,2010,01-01-10,31-12-10
28120314,MALARIA_TOTAL_CASES,COUNTRY,PER,YEAR,2011,25 005,25005,2022-02-10T12:40:17Z,2011,01-01-11,31-12-11
28120315,MALARIA_TOTAL_CASES,COUNTRY,PER,YEAR,2012,31 436,31436,2022-02-10T12:40:17Z,2012,01-01-12,31-12-12
28120316,MALARIA_TOTAL_CASES,COUNTRY,PER,YEAR,2013,48 719,48719,2022-02-10T12:40:17Z,2013,01-01-13,31-12-13
28120317,MALARIA_TOTAL_CASES,COUNTRY,PER,YEAR,2014,65 252,65252,2022-02-10T12:40:17Z,2014,01-01-14,31-12-14
28120318,MALARIA_TOTAL_CASES,COUNTRY,PER,YEAR,2015,66 609,66609,2022-02-10T12:40:17Z,2015,01-01-15,31-12-15
28120319,MALARIA_TOTAL_CASES,COUNTRY,PER,YEAR,2016,56 623,56623,2022-02-10T12:40:17Z,2016,01-01-16,31-12-16
28120320,MALARIA_TOTAL_CASES,COUNTRY,PER,YEAR,2017,55 367,55367,2022-02-10T12:40:17Z,2017,01-01-17,31-12-17
28120321,MALARIA_TOTAL_CASES,COUNTRY,PER,YEAR,2018,45 619,45619,2022-02-10T12:40:17Z,2018,01-01-18,31-12-18
28120322,MALARIA_TOTAL_CASES,COUNTRY,PER,YEAR,2019,24 324,24324,2022-02-10T12:40:17Z,2019,01-01-19,31-12-19
28120323,MALARIA_TOTAL_CASES,COUNTRY,PER,YEAR,2020,15 847,15847,2022-02-10T12:40:17Z,2020,01-01-20,31-12-20
28120324,MALARIA_TOTAL_CASES,COUNTRY,PRY,YEAR,2010,29,29,2022-02-10T12:40:17Z,2010,01-01-10,31-12-10
28120325,MALARIA_TOTAL_CASES,COUNTRY,PRY,YEAR,2011,10,10,2022-02-10T12:40:17Z,2011,01-01-11,31-12-11
28120326,MALARIA_TOTAL_CASES,COUNTRY,PRY,YEAR,2012,15,15,2022-02-10T12:40:17Z,2012,01-01-12,31-12-12
28120327,MALARIA_TOTAL_CASES,COUNTRY,PRY,YEAR,2013,11,11,2022-02-10T12:40:17Z,2013,01-01-13,31-12-13
28120328,MALARIA_TOTAL_CASES,COUNTRY,PRY,YEAR,2014,8,8,2022-02-10T12:40:17Z,2014,01-01-14,31-12-14
28120329,MALARIA_TOTAL_CASES,COUNTRY,PRY,YEAR,2015,8,8,2022-02-10T12:40:17Z,2015,01-01-15,31-12-15
28120330,MALARIA_TOTAL_CASES,COUNTRY,PRY,YEAR,2016,10,10,2022-02-10T12:40:17Z,2016,01-01-16,31-12-16
28120331,MALARIA_TOTAL_CASES,COUNTRY,PRY,YEAR,2017,5,5,2022-02-10T12:40:17Z,2017,01-01-17,31-12-17
28120332,MALARIA_TOTAL_CASES,COUNTRY,PRY,YEAR,2018,0,0,2022-02-10T12:40:17Z,2018,01-01-18,31-12-18
28120333,MALARIA_TOTAL_CASES,COUNTRY,PRY,YEAR,2019,0,0,2022-02-10T12:40:17Z,2019,01-01-19,31-12-19
28120334,MALARIA_TOTAL_CASES,COUNTRY,PRY,YEAR,2020,0,0,2022-02-10T12:40:17Z,2020,01-01-20,31-12-20
28120335,MALARIA_TOTAL_CASES,COUNTRY,SLV,YEAR,2010,26,26,2022-02-10T12:40:17Z,2010,01-01-10,31-12-10
28120336,MALARIA_TOTAL_CASES,COUNTRY,SLV,YEAR,2011,15,15,2022-02-10T12:40:17Z,2011,01-01-11,31-12-11
28120337,MALARIA_TOTAL_CASES,COUNTRY,SLV,YEAR,2012,20,20,2022-02-10T12:40:17Z,2012,01-01-12,31-12-12
28120338,MALARIA_TOTAL_CASES,COUNTRY,SLV,YEAR,2013,7,7,2022-02-10T12:40:17Z,2013,01-01-13,31-12-13
28120339,MALARIA_TOTAL_CASES,COUNTRY,SLV,YEAR,2014,8,8,2022-02-10T12:40:18Z,2014,01-01-14,31-12-14
28120340,MALARIA_TOTAL_CASES,COUNTRY,SLV,YEAR,2015,9,9,2022-02-10T12:40:18Z,2015,01-01-15,31-12-15
28120341,MALARIA_TOTAL_CASES,COUNTRY,SLV,YEAR,2016,14,14,2022-02-10T12:40:18Z,2016,01-01-16,31-12-16
28120342,MALARIA_TOTAL_CASES,COUNTRY,SLV,YEAR,2017,4,4,2022-02-10T12:40:18Z,2017,01-01-17,31-12-17
28120343,MALARIA_TOTAL_CASES,COUNTRY,SLV,YEAR,2018,2,2,2022-02-10T12:40:18Z,2018,01-01-18,31-12-18
28120344,MALARIA_TOTAL_CASES,COUNTRY,SLV,YEAR,2019,3,3,2022-02-10T12:40:18Z,2019,01-01-19,31-12-19
28120345,MALARIA_TOTAL_CASES,COUNTRY,SLV,YEAR,2020,0,0,2022-02-10T12:40:18Z,2020,01-01-20,31-12-20
28120346,MALARIA_TOTAL_CASES,COUNTRY,SUR,YEAR,2010,1 771,1771,2022-02-10T12:40:18Z,2010,01-01-10,31-12-10
28120347,MALARIA_TOTAL_CASES,COUNTRY,SUR,YEAR,2011,795,795,2022-02-10T12:40:18Z,2011,01-01-11,31-12-11
28120348,MALARIA_TOTAL_CASES,COUNTRY,SUR,YEAR,2012,569,569,2022-02-10T12:40:18Z,2012,01-01-12,31-12-12
28120349,MALARIA_TOTAL_CASES,COUNTRY,SUR,YEAR,2013,729,729,2022-02-10T12:40:18Z,2013,01-01-13,31-12-13
28120350,MALARIA_TOTAL_CASES,COUNTRY,SUR,YEAR,2014,401,401,2022-02-10T12:40:18Z,2014,01-01-14,31-12-14
28120351,MALARIA_TOTAL_CASES,COUNTRY,SUR,YEAR,2015,376,376,2022-02-10T12:40:18Z,2015,01-01-15,31-12-15
28120352,MALARIA_TOTAL_CASES,COUNTRY,SUR,YEAR,2016,327,327,2022-02-10T12:40:18Z,2016,01-01-16,31-12-16
28120353,MALARIA_TOTAL_CASES,COUNTRY,SUR,YEAR,2017,551,551,2022-02-10T12:40:18Z,2017,01-01-17,31-12-17
28120354,MALARIA_TOTAL_CASES,COUNTRY,SUR,YEAR,2018,235,235,2022-02-10T12:40:18Z,2018,01-01-18,31-12-18
28120355,MALARIA_TOTAL_CASES,COUNTRY,SUR,YEAR,2019,215,215,2022-02-10T12:40:18Z,2019,01-01-19,31-12-19
28120356,MALARIA_TOTAL_CASES,COUNTRY,SUR,YEAR,2020,244,244,2022-02-10T12:40:18Z,2020,01-01-20,31-12-20
28120357,MALARIA_TOTAL_CASES,COUNTRY,VEN,YEAR,2010,45 155,45155,2022-02-10T12:40:18Z,2010,01-01-10,31-12-10
28120358,MALARIA_TOTAL_CASES,COUNTRY,VEN,YEAR,2011,45 824,45824,2022-02-10T12:40:18Z,2011,01-01-11,31-12-11
28120359,MALARIA_TOTAL_CASES,COUNTRY,VEN,YEAR,2012,52 803,52803,2022-02-10T12:40:18Z,2012,01-01-12,31-12-12
28120360,MALARIA_TOTAL_CASES,COUNTRY,VEN,YEAR,2013,80 320,80320,2022-02-10T12:40:18Z,2013,01-01-13,31-12-13
28120361,MALARIA_TOTAL_CASES,COUNTRY,VEN,YEAR,2014,91 918,91918,2022-02-10T12:40:18Z,2014,01-01-14,31-12-14
28120362,MALARIA_TOTAL_CASES,COUNTRY,VEN,YEAR,2015,137 996,137996,2022-02-10T12:40:18Z,2015,01-01-15,31-12-15
28120363,MALARIA_TOTAL_CASES,COUNTRY,VEN,YEAR,2016,301 466,301466,2022-02-10T12:40:18Z,2016,01-01-16,31-12-16
28120364,MALARIA_TOTAL_CASES,COUNTRY,VEN,YEAR,2017,525 897,525897,2022-02-10T12:40:18Z,2017,01-01-17,31-12-17
28120365,MALARIA_TOTAL_CASES,COUNTRY,VEN,YEAR,2018,522 059,522059,2022-02-10T12:40:18Z,2018,01-01-18,31-12-18
28120366,MALARIA_TOTAL_CASES,COUNTRY,VEN,YEAR,2019,492 753,492753,2022-02-10T12:40:18Z,2019,01-01-19,31-12-19
28120367,MALARIA_TOTAL_CASES,COUNTRY,VEN,YEAR,2020,273 126,273126,2022-02-10T12:40:18Z,2020,01-01-20,31-12-20
28120368,MALARIA_TOTAL_CASES,COUNTRY,AFG,YEAR,2010,392 864,392864,2022-02-10T12:40:18Z,2010,01-01-10,31-12-10
28120369,MALARIA_TOTAL_CASES,COUNTRY,AFG,YEAR,2011,482 748,482748,2022-02-10T12:40:18Z,2011,01-01-11,31-12-11
28120370,MALARIA_TOTAL_CASES,COUNTRY,AFG,YEAR,2012,391 365,391365,2022-02-10T12:40:18Z,2012,01-01-12,31-12-12
28120371,MALARIA_TOTAL_CASES,COUNTRY,AFG,YEAR,2013,326 593,326593,2022-02-10T12:40:18Z,2013,01-01-13,31-12-13
28120372,MALARIA_TOTAL_CASES,COUNTRY,AFG,YEAR,2014,317 608,317608,2022-02-10T12:40:18Z,2014,01-01-14,31-12-14
28120373,MALARIA_TOTAL_CASES,COUNTRY,AFG,YEAR,2015,383 008,383008,2022-02-10T12:40:18Z,2015,01-01-15,31-12-15
28120374,MALARIA_TOTAL_CASES,COUNTRY,AFG,YEAR,2016,436 017,436017,2022-02-10T12:40:18Z,2016,01-01-16,31-12-16
28120375,MALARIA_TOTAL_CASES,COUNTRY,AFG,YEAR,2017,413 536,413536,2022-02-10T12:40:18Z,2017,01-01-17,31-12-17
28120376,MALARIA_TOTAL_CASES,COUNTRY,AFG,YEAR,2018,299 863,299863,2022-02-10T12:40:18Z,2018,01-01-18,31-12-18
28120377,MALARIA_TOTAL_CASES,COUNTRY,AFG,YEAR,2019,174 894,174894,2022-02-10T12:40:18Z,2019,01-01-19,31-12-19
28120378,MALARIA_TOTAL_CASES,COUNTRY,AFG,YEAR,2020,105 445,105445,2022-02-10T12:40:18Z,2020,01-01-20,31-12-20
28120379,MALARIA_TOTAL_CASES,COUNTRY,DJI,YEAR,2010,1 010,1010,2022-02-10T12:40:18Z,2010,01-01-10,31-12-10
28120380,MALARIA_TOTAL_CASES,COUNTRY,DJI,YEAR,2011,230,230,2022-02-10T12:40:18Z,2011,01-01-11,31-12-11
28120381,MALARIA_TOTAL_CASES,COUNTRY,DJI,YEAR,2012,27,27,2022-02-10T12:40:18Z,2012,01-01-12,31-12-12
28120382,MALARIA_TOTAL_CASES,COUNTRY,DJI,YEAR,2013,1 684,1684,2022-02-10T12:40:18Z,2013,01-01-13,31-12-13
28120383,MALARIA_TOTAL_CASES,COUNTRY,DJI,YEAR,2014,9 439,9439,2022-02-10T12:40:18Z,2014,01-01-14,31-12-14
28120384,MALARIA_TOTAL_CASES,COUNTRY,DJI,YEAR,2015,9 557,9557,2022-02-10T12:40:18Z,2015,01-01-15,31-12-15
28120385,MALARIA_TOTAL_CASES,COUNTRY,DJI,YEAR,2016,13 822,13822,2022-02-10T12:40:18Z,2016,01-01-16,31-12-16
28120386,MALARIA_TOTAL_CASES,COUNTRY,DJI,YEAR,2017,14 810,14810,2022-02-10T12:40:18Z,2017,01-01-17,31-12-17
28120387,MALARIA_TOTAL_CASES,COUNTRY,DJI,YEAR,2018,25 319,25319,2022-02-10T12:40:18Z,2018,01-01-18,31-12-18
28120388,MALARIA_TOTAL_CASES,COUNTRY,DJI,YEAR,2019,49 402,49402,2022-02-10T12:40:18Z,2019,01-01-19,31-12-19
28120389,MALARIA_TOTAL_CASES,COUNTRY,DJI,YEAR,2020,73 535,73535,2022-02-10T12:40:18Z,2020,01-01-20,31-12-20
28120390,MALARIA_TOTAL_CASES,COUNTRY,IRN,YEAR,2010,3 031,3031,2022-02-10T12:40:18Z,2010,01-01-10,31-12-10
28120391,MALARIA_TOTAL_CASES,COUNTRY,IRN,YEAR,2011,3 239,3239,2022-02-10T12:40:18Z,2011,01-01-11,31-12-11
28120392,MALARIA_TOTAL_CASES,COUNTRY,IRN,YEAR,2012,1 629,1629,2022-02-10T12:40:18Z,2012,01-01-12,31-12-12
